TransactionID,CustomerID,ProductList,ProductCategoryList,TotalPurchaseAmount,PurchaseDate,PaymentMethod,CustomerAge,CustomerGender,CustomerLocation,PreviousPurchases,AccountCreated
ce3ad472-94ef-4521-84fb-b4c5ee896218,ab623bfa-3779-477e-92e5-72636dcdff43,['re-contextualize turn-key e-services'],"['Vision-oriented background instruction set', 'Grass-roots dynamic utilization', 'Multi-layered next generation archive', 'Polarized upward-trending ability']",172.63,2020-02-21,PayPal,47,Male,North Kevin,5,1
017aa3d6-0f4f-4a6a-aa35-5217e8017b14,68f726b7-1751-4ae8-bf5a-9a6ac63ada1c,"['repurpose e-business architectures', 'repurpose holistic eyeballs', 'deploy visionary infrastructures', 'seize interactive users', 'utilize cross-platform schemas']","['Face-to-face zero tolerance toolset', 'Sharable next generation framework']",138.38,2022-11-21,Cash,34,Female,Tammyland,4,1
512410fe-1932-40c7-806c-abe32b178f61,4fe7ab30-95be-439a-9c49-18290f3acdae,['aggregate global methodologies'],['Team-oriented multimedia strategy'],40.54,2020-04-16,Cash,39,Female,South Donald,10,0
a203bf00-0e7c-4c9f-a613-f1020e95a5b3,b24d3bea-0877-4f2c-9a90-8264bd7091d2,"['integrate dot-com paradigms', 'transform proactive relationships', 'deliver turn-key web-readiness']","['Digitized modular flexibility', 'Business-focused discrete archive', 'Synergized upward-trending definition']",52.81,2020-10-06,Credit Card,55,Female,Justinton,0,1
440a01cb-5c6a-45ac-b3ef-faca2ca44ef3,979d69a0-b17f-43b2-9ba5-3fbcb5191f37,"['seize compelling e-commerce', 'iterate best-of-breed architectures']","['Visionary uniform ability', 'Customer-focused dynamic attitude']",124.88,2021-10-30,Credit Card,56,Male,Nguyenfort,8,0
2b842a3c-f3a8-4b91-bd0a-21563ff8d7fc,37c37af1-a958-47f6-95af-04220b745ad7,"['unleash visionary web-readiness', 'deliver cutting-edge systems', 'innovate turn-key partnerships']","['Function-based context-sensitive task-force', 'Fundamental multimedia standardization']",143.87,2022-04-06,Credit Card,55,Male,Port Anthonyland,4,0
3c28a0f3-ae41-43a6-aac9-8803c4c498c5,2a2003ed-8562-4486-a039-8f8ac6937b43,"['incentivize end-to-end methodologies', 're-intermediate scalable e-markets', 'visualize granular e-markets', 'morph clicks-and-mortar portals']","['Re-contextualized heuristic encryption', 'Re-engineered real-time knowledgebase', 'Progressive zero-defect customer loyalty', 'Inverse asynchronous support', 'Self-enabling responsive collaboration']",173.26,2020-06-11,Credit Card,39,Female,South Zacharyport,6,1
dfb32ddf-b5bb-44f4-8092-bfa28831e5d3,96b9da0c-97d6-4484-bc03-e0e8875bd484,"['iterate granular niches', 'engineer compelling methodologies', 'synergize leading-edge e-tailers', 'harness ubiquitous initiatives', 'engineer scalable bandwidth']","['Reactive analyzing encoding', 'De-engineered bandwidth-monitored hub', 'Vision-oriented scalable knowledge user', 'Balanced bandwidth-monitored synergy', 'Re-engineered transitional synergy']",22.43,2020-02-13,Cash,30,Male,East Michaelside,9,0
1448a314-9504-4c41-af68-d4b6f5fdc61b,f38b728c-7325-46bf-a2fc-4d5a9d47aa27,['seize innovative web-readiness'],"['Proactive didactic capability', 'Expanded reciprocal pricing structure', 'Phased background hub', 'Automated discrete alliance']",64.72,2021-02-24,Cash,51,Female,South Jonathanmouth,6,0
6cfbbc08-6b91-41cc-bb2c-7154f57eeb7c,958ca07c-4bf3-4194-a89c-c69ca892be0e,['benchmark front-end e-markets'],"['Expanded zero administration intranet', 'Profound analyzing time-frame', 'Front-line maximized middleware']",74.5,2023-02-25,PayPal,52,Female,Lake James,9,0
ebc61e51-25fd-421f-9f0b-5bfb3b4884ef,09ab566a-6b79-4330-b74f-d61fa995316a,"['aggregate user-centric eyeballs', 'morph dot-com bandwidth', 'synergize viral bandwidth', 'syndicate enterprise channels']","['Right-sized high-level website', 'Enhanced bifurcated approach', 'Streamlined actuating Internet solution']",64.48,2023-09-13,PayPal,61,Female,Williamsland,7,1
205904d6-151f-4142-a3a8-2875a8631710,b10f4293-7d72-4cd6-97a0-0b7eeeac19d6,"['aggregate magnetic convergence', 'extend world-class initiatives']","['Enterprise-wide real-time emulation', 'Realigned well-modulated knowledge user', 'Secured reciprocal workforce', 'Organic 3rdgeneration model']",187.31,2023-09-02,Credit Card,21,Male,New Alexiston,9,0
9040c913-86c2-4ff5-b0f3-cba62cc1608d,f434060a-c0c4-4ed7-b246-c2a7605c9a64,"['revolutionize dot-com interfaces', 'envisioneer visionary supply-chains', 'implement global e-markets', 'incentivize innovative bandwidth', 'exploit plug-and-play methodologies']","['Organic 24/7 instruction set', 'Ergonomic discrete project', 'Multi-lateral demand-driven attitude', 'Synergized regional moderator', 'Seamless explicit website']",129.65,2021-04-08,Credit Card,55,Female,Port Colinchester,3,0
2a5ffe24-56e8-4f94-ada6-098e21bff247,a785fe15-7329-4594-91d4-82b99b82e65f,"['engineer robust web services', 'grow compelling interfaces']","['Robust 5thgeneration Internet solution', 'Horizontal static workforce', 'User-friendly client-server time-frame', 'Public-key interactive concept']",164.97,2020-08-24,Credit Card,18,Male,Solismouth,10,0
d8df2faa-627d-443d-86b1-521d167bb66a,440ee6f3-d7cb-4f19-a211-36b48cc4ce5d,"['streamline efficient communities', 'redefine killer e-tailers', 'engineer e-business metrics', 'synergize cross-media initiatives', 'reinvent turn-key networks']","['Implemented holistic archive', 'Automated directional system engine']",90.26,2023-02-09,PayPal,22,Female,Adamsfort,1,0
4df3796f-66a2-4794-be70-f145ecc4d288,8bc293ed-cb9b-4364-a01c-c71970bc1091,"['enable one-to-one bandwidth', 'benchmark granular content', 'empower viral vortals', 'repurpose global infrastructures']",['Cross-platform 6thgeneration success'],79.0,2020-05-03,Credit Card,22,Male,Andersonchester,10,0
20e130c3-644d-4a75-a486-d9793d19990a,9137244a-4c78-4828-b792-8cadda26fa9f,"['grow intuitive content', 'transition turn-key experiences']",['Reduced 6thgeneration ability'],114.43,2022-10-09,PayPal,31,Female,Herbertbury,2,1
469ceab6-7a6a-4127-beca-15f54ea802db,4eb75ec6-56ea-4209-8300-d7a8330f40d6,"['architect collaborative niches', 'maximize value-added interfaces', 'revolutionize seamless e-markets', 'transform global interfaces', 'morph viral technologies']",['Distributed even-keeled paradigm'],126.91,2020-05-07,Credit Card,29,Male,Thomasshire,0,1
a1e54ce6-296b-43aa-b8a3-6854191072fa,a5e5da71-59c3-48cf-bfba-22d42d06a421,"['synergize intuitive vortals', 'reinvent cross-media technologies', 'visualize innovative partnerships']",['Future-proofed fresh-thinking budgetary management'],185.38,2022-11-12,Cash,35,Male,South Cindy,10,0
dbf65ca7-84a3-4f90-8ed7-82b9e46aa7be,6a8ad15d-1aca-4b78-a12c-7c9bcbe8dc12,"['harness dynamic relationships', 'unleash synergistic networks', 'strategize cross-media experiences']","['Monitored static collaboration', 'Networked actuating function', 'Reactive full-range Graphical User Interface', 'Reactive encompassing Graphical User Interface']",123.96,2023-06-28,Cash,42,Female,North Crystalshire,4,1
dbe57c39-5651-46c0-91a3-a646c6eeeace,07a1a287-d060-43d1-8b80-5a7ae3774e21,"['monetize best-of-breed vortals', 'deliver virtual methodologies', 'maximize enterprise relationships']","['Realigned 24hour project', 'Horizontal asynchronous portal', 'Reactive methodical emulation']",172.78,2022-06-18,Credit Card,54,Male,South Michael,1,0
b8f83845-b5c9-419d-b4e7-c3d45e868734,90633bdf-fdee-426f-a79a-6234692b73e2,"['reinvent real-time web-readiness', 'redefine ubiquitous schemas', 'transform strategic info-mediaries', 'harness interactive synergies']","['Assimilated actuating architecture', 'Cross-platform contextually-based knowledge user', 'Business-focused optimal throughput', 'De-engineered encompassing utilization']",67.86,2022-11-17,PayPal,18,Male,Davidborough,1,0
6f05ad5a-d154-485b-9eb7-94f7b4f6f920,da2390d0-798b-49c1-9c51-6d0038137ffb,"['empower extensible technologies', 'leverage customized supply-chains', 'streamline magnetic models']","['Persevering scalable instruction set', 'Universal human-resource success', 'Function-based interactive firmware', 'Team-oriented regional focus group', 'Synergistic impactful flexibility']",67.59,2022-08-27,Credit Card,33,Male,Lake Jenniferside,6,0
f7ce131a-9082-4420-8002-38e8e700d620,9bb98857-e082-43de-8998-e2716dfcbe57,"['benchmark turn-key content', 'leverage real-time synergies', 'incubate compelling channels', 'facilitate collaborative action-items']","['Programmable global array', 'Advanced motivating intranet', 'Down-sized 24/7 moderator', 'Front-line content-based data-warehouse', 'Re-contextualized reciprocal strategy']",21.94,2022-10-26,Cash,40,Male,Hestermouth,6,1
ec45ba1d-8a6a-4aa1-b132-5536227e71d8,3a8da520-8a6a-48a8-8f79-9f26e57022db,"['drive bleeding-edge bandwidth', 're-contextualize ubiquitous deliverables']","['Multi-lateral needs-based artificial intelligence', 'Horizontal secondary archive']",161.02,2021-03-21,PayPal,26,Male,North Teresamouth,4,1
c6461b79-e186-40b4-8179-83901006b848,6d1fb75c-9c95-4590-bc3e-37739384ba8d,"['streamline global supply-chains', 'transition one-to-one web services', 'productize 24/365 initiatives']","['Expanded 3rdgeneration migration', 'Future-proofed mobile ability', 'Organic well-modulated focus group']",174.92,2021-05-30,Cash,45,Female,South Nicholastown,5,0
57726051-59bc-4106-a00a-862cd6048108,d3740a2c-af6f-492a-b6df-7bb01691ad1a,['synergize turn-key web-readiness'],['Profound didactic extranet'],67.77,2020-04-24,PayPal,26,Male,Christinaside,0,1
aeb9d07d-17b6-4b06-bec1-a7aae0d0e317,02fc884d-a9ac-4404-9fc1-15058dfa9978,"['re-intermediate bricks-and-clicks architectures', 'monetize web-enabled portals', 'incentivize end-to-end technologies', 'scale 24/7 paradigms', 're-contextualize transparent niches']","['Expanded mission-critical pricing structure', 'Ameliorated grid-enabled neural-net']",14.93,2021-09-30,PayPal,57,Female,New Johnnyborough,0,1
3f2be0f8-0c8d-459c-9c5e-accc480f7353,549772aa-c6d9-44b9-bd85-104cf8074568,"['transform ubiquitous e-markets', 'grow virtual eyeballs']","['Integrated high-level Graphic Interface', 'Diverse web-enabled superstructure', 'Progressive explicit hierarchy']",117.07,2021-11-10,Credit Card,51,Male,West Anthony,6,1
6bc2ef0f-fac4-41c1-be77-a33b67d25840,647406d7-21e0-40c9-a34f-18a01efc6242,['cultivate dot-com relationships'],"['Open-architected interactive Local Area Network', 'Reactive heuristic projection']",29.89,2022-08-11,PayPal,32,Female,Williamberg,8,0
9580de1d-b53a-4ec6-954c-7b705687b60a,36405723-5da0-4119-97ef-b8c0421232a8,"['innovate dynamic solutions', 'facilitate seamless deliverables', 'grow strategic e-markets']","['Fundamental impactful artificial intelligence', 'Grass-roots well-modulated leverage', 'Synergized asymmetric framework', 'Reactive static capability', 'Reactive asynchronous Local Area Network']",150.09,2023-09-05,PayPal,27,Female,South Jennifer,8,0
feaa55b3-0f77-4dc5-8bfe-35851b9514ba,3c400503-805c-43b1-9c8b-2a9fa9bf22b1,"['re-intermediate impactful experiences', 'facilitate efficient relationships']","['Organic encompassing toolset', 'Re-engineered mobile approach', 'Digitized contextually-based alliance', 'Proactive heuristic conglomeration']",172.79,2021-05-18,Cash,50,Female,Port Manuelton,2,0
aa1884b6-a65d-445d-ae58-3476c3c411bb,3fdbeb8e-657c-441a-927c-289922b3e52d,"['utilize synergistic bandwidth', 'drive out-of-the-box solutions', 'engineer rich mindshare', 'generate user-centric e-commerce']",['Centralized empowering archive'],60.25,2020-02-15,Credit Card,46,Female,East Martin,5,1
e5613997-b0bd-4b32-8d8a-7b9ea18dfa4a,a520e02a-d6e2-41d8-b725-939e667a4b2c,"['re-intermediate front-end applications', 'grow viral action-items']",['Fully-configurable maximized flexibility'],135.37,2022-04-23,Cash,45,Male,Everettton,8,0
827db218-c391-44d6-9439-1a96e05b5cb2,6fab5a88-fb9b-4e6f-9ae5-b648b0a770ff,['unleash cross-platform e-business'],"['Right-sized global frame', 'Diverse encompassing circuit']",32.5,2020-09-10,Cash,18,Female,North Stephen,10,1
18eb3f0c-93e4-4abe-a507-76bd8a15310f,aa08e988-0ad4-4673-bc54-8fda7ad73505,['repurpose integrated portals'],"['Adaptive exuding extranet', 'Persevering encompassing matrices', 'Face-to-face neutral benchmark', 'Profound global orchestration', 'Open-architected bandwidth-monitored contingency']",185.5,2021-08-18,Credit Card,42,Female,East Vanessa,7,1
ed779a4d-64db-458b-aa52-9cf8568904a5,3b82e2e7-482d-4548-8682-3f3786055117,['envisioneer vertical ROI'],['Ameliorated optimizing analyzer'],118.27,2020-12-16,PayPal,46,Female,West Alan,6,1
2b8bbec7-5063-478e-b909-f6d16d068469,33c41e7a-6e66-4cd8-b104-46d17d992867,"['embrace robust e-services', 'implement interactive architectures', 'target collaborative niches', 'exploit open-source systems', 'seize frictionless e-tailers']","['De-engineered systematic benchmark', 'Grass-roots transitional portal']",137.31,2023-04-02,Credit Card,34,Male,Rodriguezland,9,0
317fb0ab-4e65-4564-b2da-3d25535413a4,1c2efb71-c49d-46c6-8fa4-629bf02c16c5,"['exploit ubiquitous systems', 'seize enterprise technologies']","['Monitored optimizing info-mediaries', 'Grass-roots web-enabled strategy']",152.02,2023-02-02,PayPal,60,Male,North Edward,7,1
3575edca-ad1e-45d9-ae19-69e58954611a,581519a1-18e6-4231-91d6-527441229898,"['brand dot-com initiatives', 'synergize virtual networks']","['Persevering systematic solution', 'Polarized mobile capacity', 'Phased clear-thinking neural-net', 'Synergized mission-critical architecture', 'Persevering bi-directional orchestration']",52.26,2023-08-19,Cash,56,Male,West Traceyville,5,1
ade793f5-6196-45e6-94fa-85f9a870b725,d6ab1baf-8feb-4fef-b750-f937e537b9d7,"['transition global supply-chains', 'extend seamless metrics', 'morph 24/7 e-tailers', 'synergize bricks-and-clicks e-commerce', 'mesh out-of-the-box channels']","['Triple-buffered dynamic focus group', 'Self-enabling zero tolerance capacity', 'Public-key client-driven migration', 'Horizontal full-range Graphic Interface', 'Re-engineered 6thgeneration project']",90.48,2022-12-31,Credit Card,50,Male,New Daniel,3,1
51aba538-bc96-46b6-95ae-ba03b4798870,df70a53d-a38c-45bc-ac36-40eedf00e54d,"['mesh interactive solutions', 'productize cutting-edge bandwidth', 'scale value-added niches', 're-contextualize e-business vortals']","['Organic bi-directional model', 'Centralized 6thgeneration archive']",163.03,2023-08-12,PayPal,32,Male,North Kerriport,2,1
bf0b5614-8b74-49d4-a78d-e3c2a7c0d89d,71f5b1dd-874a-4466-a17a-40ac57c438e5,['evolve end-to-end synergies'],"['Operative zero administration implementation', 'Inverse bifurcated orchestration', 'Intuitive dynamic interface', 'Business-focused clear-thinking functionalities']",112.29,2021-11-15,Cash,33,Female,Lake Lawrence,0,1
fe23556b-819c-4e35-bef0-92c4142bd05c,ec6e671a-1e05-4609-9917-d90be5678e00,"['expedite end-to-end markets', 'iterate best-of-breed web-readiness', 'architect visionary ROI', 'orchestrate B2B experiences', 'embrace holistic vortals']","['Multi-channeled zero-defect throughput', 'Down-sized radical paradigm', 'Fully-configurable content-based budgetary management', 'Diverse actuating Graphical User Interface']",105.24,2022-11-20,Cash,35,Female,North Amandafort,5,1
3c109ce7-1881-429c-ab6e-1c63717299df,6d54bd55-4ba7-4db0-9f35-3ede1171bf7d,"['extend impactful supply-chains', 'whiteboard back-end users']","['Multi-layered bandwidth-monitored software', 'De-engineered client-driven encoding', 'Operative object-oriented paradigm', 'Proactive directional definition']",19.93,2021-11-17,PayPal,49,Female,New Craigtown,3,1
31562ee9-67cf-4fc9-a512-12fec41272f2,d95d0cc4-8a48-4e9e-9ee3-ce8e147cf9a9,"['mesh frictionless synergies', 'enable e-business portals']","['Ergonomic local ability', 'Networked even-keeled capability', 'Distributed executive open architecture', 'Ergonomic content-based flexibility', 'Sharable optimal algorithm']",151.9,2021-06-06,Credit Card,61,Male,New Sandraside,9,0
58cc45c5-67af-4052-9983-3922ff42dbb6,a6f7b255-ce21-4672-a0c5-8e272fb56024,"['drive 24/365 content', 'engineer ubiquitous partnerships', 'drive transparent niches', 'deliver proactive systems', 'incentivize value-added initiatives']",['Multi-tiered global infrastructure'],149.78,2021-09-20,Cash,43,Male,East Melissastad,0,0
d114bdb2-8b70-483d-9011-04d69f4c900f,7b9f5cdc-5a99-45b4-b47d-c54f47093996,"['scale compelling supply-chains', 'deploy dynamic networks']",['Advanced needs-based encryption'],132.44,2022-06-12,Cash,31,Female,Browntown,1,0
8aa1ae78-945f-4e05-9dac-e8ef25695815,0aa36df7-b248-4a26-ae5b-9883c4a1f57c,"['optimize user-centric users', 're-intermediate best-of-breed bandwidth', 'expedite interactive info-mediaries']","['Quality-focused zero-defect alliance', 'Seamless bottom-line throughput']",53.52,2020-10-05,PayPal,26,Male,East William,7,0
aed01ce2-090a-4532-b0b0-c73d6ca7cdbf,368b3472-6cce-4b45-abf6-ec14f746d367,"['visualize out-of-the-box bandwidth', 'target efficient technologies', 'engineer bleeding-edge users', 'reinvent e-business e-services', 'evolve B2C relationships']","['Exclusive fresh-thinking concept', 'Intuitive fresh-thinking solution', 'Quality-focused static throughput', 'Open-source exuding paradigm', 'Streamlined 4thgeneration functionalities']",150.04,2021-03-17,Cash,65,Female,Erinfort,5,1
d4575849-45be-4d62-91dc-7cdae7d9b0a6,04383811-ab14-4968-a779-6180bc85c297,"['visualize end-to-end content', 're-contextualize collaborative functionalities', 'strategize granular mindshare']","['Ameliorated motivating interface', 'Configurable optimal help-desk', 'Devolved value-added standardization', 'Right-sized cohesive contingency', 'Face-to-face homogeneous encryption']",25.29,2020-08-19,PayPal,41,Male,Bowersland,10,0
a60ea59c-21a0-4b56-ac5d-f9766ba9d618,073656a2-03ab-4735-8c27-897f2c2388d9,"['engineer mission-critical metrics', 'generate turn-key partnerships', 'reinvent magnetic web-readiness', 'morph impactful e-business', 'leverage interactive ROI']","['Multi-tiered cohesive matrix', 'Programmable homogeneous matrix', 'Up-sized analyzing utilization', 'Multi-lateral well-modulated superstructure']",110.79,2020-03-07,Cash,51,Female,Mcdonaldfort,1,1
41e9f07f-9ed1-46da-a59e-3e909359b89e,f277edbe-e1f1-4378-bfa8-1659d3e95974,['incubate cross-media deliverables'],"['Monitored encompassing implementation', 'Synchronized radical conglomeration', 'Multi-tiered static interface', 'Robust transitional intranet']",85.63,2020-12-17,Credit Card,65,Male,New Jonathan,5,0
f9ab2dc0-cfeb-49a7-aae5-653daaf421a2,beee993f-2412-443c-9b09-387d3288458f,"['deploy open-source functionalities', 'mesh plug-and-play systems', 'visualize plug-and-play niches', 'deliver innovative architectures']","['Integrated interactive archive', 'Switchable well-modulated solution']",75.34,2023-06-21,PayPal,51,Male,Patrickburgh,7,0
53fbbc21-724f-4ab4-92d3-ee45ce92e32d,6910d6b6-2c94-4b43-be5a-07b0f2f8b613,"['visualize virtual mindshare', 'visualize clicks-and-mortar action-items', 'expedite transparent e-business', 'monetize intuitive interfaces', 'transform synergistic solutions']",['Innovative encompassing model'],147.62,2022-03-28,Cash,21,Female,Williambury,4,1
157c0ab4-b7a4-48d8-831c-88ddb5ebdb17,91132fc3-fc1e-4b8f-892b-8005f0e8dabd,"['cultivate 24/7 methodologies', 'cultivate real-time action-items']","['Face-to-face bottom-line matrices', 'Multi-channeled homogeneous artificial intelligence', 'Fully-configurable 24hour moderator']",84.75,2022-04-08,Cash,19,Female,Caitlynland,7,0
767163c4-85df-4194-97ba-fc2b5d47a4eb,66f78b7f-d187-4a48-9975-286610e508cb,"['utilize sticky networks', 'generate bricks-and-clicks architectures', 'drive integrated architectures', 'architect out-of-the-box content']","['Robust neutral strategy', 'Re-contextualized grid-enabled knowledge user', 'Devolved dedicated application', 'Distributed dynamic model']",46.19,2022-04-22,Credit Card,18,Female,New Nicole,6,1
24ca2ee8-da17-4e01-9091-912bba8ad28e,5c42d799-4597-44a7-a175-653050d77331,"['extend best-of-breed networks', 'streamline global web services', 'visualize killer convergence', 'productize user-centric applications', 'scale scalable networks']","['Monitored fresh-thinking concept', 'Secured multi-tasking moratorium', 'Multi-lateral scalable success']",39.81,2021-01-26,Credit Card,22,Female,West Riley,4,1
39bd66b2-0b66-45f4-b47d-c9b1f6455785,44492e1b-5274-4372-8e91-0309a129ca87,"['optimize ubiquitous bandwidth', 'incubate efficient info-mediaries', 'evolve seamless niches', 'evolve distributed networks', 'transform wireless bandwidth']","['Function-based foreground superstructure', 'Distributed background collaboration', 'Mandatory transitional utilization']",184.09,2023-07-24,Credit Card,39,Male,West Chaseberg,4,0
6a20abf3-540d-4a7c-9de7-1d81488ff593,88a887c5-5447-4703-9875-7fb42472df16,"['harness 24/365 e-services', 'innovate granular eyeballs', 'extend cutting-edge interfaces', 'facilitate integrated schemas', 'mesh innovative partnerships']","['Down-sized systematic productivity', 'Monitored system-worthy projection', 'Enterprise-wide asymmetric attitude', 'Re-contextualized full-range hierarchy']",149.9,2022-09-16,Credit Card,29,Male,Ramseybury,10,0
6513460c-2136-44df-a497-c9cc0d76a68c,e62e0a5f-746e-44db-9e57-f7a2023282f5,"['utilize synergistic ROI', 'monetize best-of-breed platforms']","['Up-sized methodical service-desk', 'Grass-roots analyzing moderator', 'Digitized radical website', 'User-friendly value-added standardization', 'Ameliorated directional capacity']",178.94,2020-07-28,Credit Card,19,Male,Garciatown,0,1
90f520a1-e630-44e8-a574-ba92fd0bc283,3c9c8070-cfd8-4702-b4cf-baf90794fd97,['synergize sticky models'],['User-friendly responsive groupware'],109.31,2022-09-12,Credit Card,46,Male,North Diana,0,0
b6eb7be2-1754-4ee5-be85-f4182e450533,2f30aa20-a667-4f9c-850d-d2aa2b6656cf,"['integrate cutting-edge web-readiness', 'incentivize leading-edge e-business', 'monetize killer systems']","['Multi-tiered radical migration', 'Proactive dedicated paradigm', 'Future-proofed web-enabled installation', 'Programmable dynamic service-desk', 'Right-sized multi-tasking migration']",28.55,2021-08-26,PayPal,50,Female,South Aaron,3,0
67a36d7e-e1a8-4251-b0f0-76247a144a49,c9d9e462-4a0d-43e3-81b5-7216ce52f476,"['cultivate plug-and-play channels', 'aggregate proactive e-commerce', 're-contextualize B2B architectures']",['User-friendly methodical groupware'],82.14,2020-04-15,Cash,24,Male,South Christopher,5,1
dfb279c4-0219-4fbc-8d06-7147203663af,e8b65806-4331-40ac-a944-2a50702e0573,"['implement cross-media solutions', 'streamline plug-and-play e-business', 'brand scalable models']","['Compatible content-based throughput', 'Face-to-face clear-thinking firmware']",103.25,2022-12-09,Credit Card,61,Female,New Danielle,8,0
919b54a5-07d2-4fe7-bf5c-0d146d2b263a,578758cc-e328-4acf-bcdc-f42697030c9d,"['facilitate interactive convergence', 'innovate distributed functionalities', 'mesh dynamic niches', 'strategize one-to-one e-services']","['Reverse-engineered demand-driven strategy', 'Multi-channeled 5thgeneration approach', 'Visionary empowering implementation', 'Ergonomic value-added product']",122.92,2022-08-16,PayPal,25,Male,Port Justinville,9,1
ff8fbbe1-c7d4-43c4-bd5d-91487174f26c,d402eb98-579f-46fd-85c3-7ba4a8ae92c9,"['monetize 24/7 models', 'deploy B2C technologies', 'drive plug-and-play experiences']",['Multi-channeled full-range intranet'],180.72,2023-03-22,PayPal,43,Male,Bernardfurt,5,0
6d7a739d-0005-4b01-8af5-0cbc847d99e7,9cb0c04c-84b8-4c05-bc57-2e625c00ad02,"['drive transparent action-items', 'e-enable bleeding-edge eyeballs', 'repurpose e-business infrastructures']",['Distributed discrete core'],138.94,2022-09-11,Cash,37,Male,Wileychester,1,1
aa724205-595c-4f40-a854-eda19b14e742,1a7a67ad-472f-4098-8fb1-ace6e73505bb,"['orchestrate interactive systems', 'maximize dot-com e-business', 'drive web-enabled bandwidth', 'synthesize customized initiatives', 'maximize web-enabled content']",['Progressive logistical projection'],89.6,2022-04-06,Credit Card,46,Female,Brooketon,6,0
bca706d5-4c28-4f0d-91bb-3ad39e72e8ae,19a8de30-bea4-47c6-84b1-41a79fecc2c8,"['enable extensible architectures', 'brand B2C ROI']",['Up-sized attitude-oriented paradigm'],179.24,2021-07-25,Cash,26,Female,Lake Adam,6,0
a1f9ee1c-d852-4f01-9b7c-9fdbc2231e49,53fd2142-390f-4c9f-9795-1130d9f80725,"['productize e-business infrastructures', 'morph proactive info-mediaries', 'generate dynamic networks', 'exploit vertical partnerships', 'reinvent out-of-the-box supply-chains']","['Innovative analyzing parallelism', 'Triple-buffered context-sensitive definition', 'Secured optimal synergy']",167.79,2020-12-04,Credit Card,32,Female,Burkemouth,5,0
57581476-c6e2-46d9-9fd2-a15a5f03fe5e,2261c338-1d40-47a4-ae0e-93bd96a0cb86,"['harness magnetic models', 'extend cross-platform markets', 'enable front-end bandwidth']","['Multi-tiered uniform knowledgebase', 'Adaptive coherent adapter', 'Compatible analyzing strategy', 'Centralized secondary framework', 'Right-sized incremental throughput']",35.57,2020-06-28,Cash,60,Female,North Bradley,3,0
81b2f7b6-9e67-4bed-9356-99d83101624f,cfe9db9f-4078-48dd-bcaf-8c3f5ef84b95,"['optimize out-of-the-box action-items', 'synergize user-centric e-markets', 'architect proactive infrastructures', 'disintermediate 24/365 niches']","['Reactive incremental analyzer', 'Exclusive real-time time-frame', 'Operative explicit portal', 'Integrated bi-directional collaboration']",101.3,2022-01-14,Credit Card,23,Male,Haleyside,10,1
cecce47a-5704-4957-9c3b-dc89d0448a5d,cd3f3828-49b9-43b5-86c6-44f53654d9b3,"['architect distributed platforms', 'evolve rich channels', 'leverage B2B experiences']",['Ameliorated encompassing leverage'],19.37,2023-01-28,Credit Card,28,Female,North Justin,6,1
b9ce6190-b643-47d2-a4b3-9e0e821ab387,817b4d57-7821-4e42-9143-2d8a5e98aa6b,['re-intermediate robust paradigms'],['Cross-platform didactic core'],104.02,2022-01-15,PayPal,40,Female,Amybury,9,0
60d9f128-fb8d-42f5-894a-11f53ed2131c,c69aae34-a900-4f72-bc7c-2f665c04f9d6,"['iterate cross-platform vortals', 're-contextualize scalable partnerships']","['Up-sized didactic throughput', 'Integrated demand-driven toolset']",114.8,2023-09-03,Cash,46,Male,Port Omar,9,1
1c55ce56-dffa-4211-bbfd-bf9e73e5a0b9,b1cfc33d-270b-4aac-b270-ef6ad9ed8ab6,['synergize extensible architectures'],"['Fundamental responsive concept', 'Multi-layered neutral service-desk', 'Triple-buffered optimizing neural-net', 'Polarized multimedia knowledge user', 'Advanced regional functionalities']",117.01,2021-12-19,Cash,41,Male,North Jacqueline,4,0
622dc839-3dca-47fa-811d-760a46e67563,27d33606-f172-4c42-8714-0f1ef0beefa3,['re-contextualize sticky paradigms'],['User-friendly 6thgeneration secured line'],170.38,2020-11-13,Cash,22,Male,South Zacharyport,8,1
891a1057-3ca7-4cb5-8e6e-1937cdcab777,f39a1b7d-b44a-4d87-b084-439135f61ac7,"['enable best-of-breed web services', 'monetize B2B info-mediaries']","['Multi-tiered solution-oriented archive', 'Inverse grid-enabled help-desk', 'Open-source foreground customer loyalty', 'Ameliorated local frame', 'Re-contextualized context-sensitive interface']",174.34,2022-09-18,PayPal,36,Female,Hoffmanview,7,1
749065cb-0256-4d10-9e05-a6907f00bac1,a1010f6f-09b2-4fed-8d6c-509574d33e66,"['incentivize global info-mediaries', 'transform compelling infrastructures']","['Seamless modular projection', 'Realigned 24hour success', 'Persevering background algorithm']",146.34,2020-05-16,Cash,58,Female,North Hollystad,4,1
5229c2fc-71ed-4a2f-abee-653012039a3c,9ba3848a-b9bc-401c-baec-1033f434d7a3,"['grow magnetic relationships', 'utilize 24/365 e-services', 'strategize 24/7 niches']","['Object-based solution-oriented alliance', 'Cloned system-worthy task-force']",94.4,2022-06-28,Credit Card,64,Female,North Jessica,10,0
40444cb4-9280-447d-9f09-86fe74c42ac0,22eae4e2-7a9e-403c-bc12-9bfdf2721e9e,['reinvent leading-edge markets'],"['Optimized eco-centric leverage', 'Optional 24hour implementation', 'Adaptive analyzing extranet', 'Balanced encompassing encryption']",19.42,2020-03-10,PayPal,27,Female,Bennetttown,5,1
